OBJECTID,lat,lon,id,score,label,ID_only,lon_1,lat_1,hue,saturation,lightness,edge,threshold,road,sidewalk,building,wall,fence,pole,traffic_li,traffic_si,vegetation,terrain,sky,person,rider,car,truck,bus,bicycle
262,31.49077675,120.2682281,233,3.8775,2,236,120.2682228,31.49104775,0.19389388,0.508061232,0.501481012,0.618369784,0.60046941,0.205227468,0.372302007,0.01211148,0.113765412,0.23230892,0.100960289,0,0,0.626745275,0.433533839,0.144913018,0.04744816,0,0,0,0,0
263,31.49128022,120.2682324,98,,,98,120.2682055,31.49136065,0.619162963,0.52937257,0.346703585,0.125125691,0.459281281,0.21333368,0.026790963,0.251543051,0,0.034371694,0.034727934,0,0.000328351,0.256856229,0.583196644,0.536661943,0,0,0.006949255,0,0,0.010693846
264,31.49077447,120.269848,236,,,239,120.2695709,31.49077082,0.414721826,0.37882604,0.885034514,0.234037205,0.445407605,0.152796903,0.271227009,0.074940443,0.015844996,0.001196761,0.079800342,0,0.005071959,0.274928245,0.586492979,0.657117377,0.033384894,0,0,0,0,0
265,31.49077447,120.269848,237,,,240,120.269848,31.49077447,0.606757948,0.174914769,0.850049985,0.263103318,0.206801231,0.669152225,0.161837575,0.059552284,0,0.014305331,0.123324461,0,0.010694014,0.250598634,0.271967599,0.632977424,0.045807445,0,0.093451151,0,0,0.0475042
266,31.49077447,120.2706565,238,,,241,120.270125,31.49077811,0.633139573,0.316948572,0.644988072,0.243652589,0.274333699,0.410870638,0.238767112,0.301994058,0,0.019060186,0.057952266,0,0.084834864,0.159754926,0.147942963,0.669285086,0.065613211,0,0.039873852,0,0,0.037576559
267,31.49077447,120.2706565,240,,,243,120.2708336,31.49077325,0.510208232,0.1634049,0.549525245,0.326608849,0.142961456,0.702798202,0.026790963,0.402366277,0,0.050533841,0.036104191,0,0.069374213,0.048371697,0.001736732,0.395389464,0.211519589,0,0.13445724,0,0.290283975,0.012255497
268,31.49077447,120.2706565,239,4.375,3,242,120.2704793,31.49077568,0.639165967,0.28808177,0.491459072,0.409188034,0.288489021,0.381277768,0.110901151,0.57742766,0,0.030925514,0.03438387,0,0.262456664,0.077636321,0.131529957,0.407239543,0.146125405,0,0.4315269,0,0.018342651,0.362734687
269,31.4905819,120.2701141,238,,,241,120.270125,31.49077811,0.633139573,0.316948572,0.644988072,0.243652589,0.274333699,0.410870638,0.238767112,0.301994058,0,0.019060186,0.057952266,0,0.084834864,0.159754926,0.147942963,0.669285086,0.065613211,0,0.039873852,0,0,0.037576559
270,31.4905819,120.2701141,242,,,245,120.2701141,31.4905819,0.411496843,0.135378765,0.940183972,0.287110357,0.184947583,0.505521058,0.349164357,0.095951662,0.000261462,0.038821192,0.044361731,0,0.278268693,0.19737946,0.33290403,0.645316165,0.026236068,0,0.013459345,0,0,0
271,31.4914015,120.2702099,244,,,247,120.2698943,31.49138363,0.141162874,0.493247312,0.560058902,0.553890146,0.693308299,0.140949362,0.463550852,0.040876983,0.252189726,0.030641968,0.018040821,0,0,0.608179759,0.349523057,0.257928557,0.020962343,0,0,0,0,0
272,31.4914015,120.2702099,159,3.0825,2,159,120.2705266,31.4913862,0.485371349,0.567732438,0.289286541,0.299522373,0.557189798,0.157733378,0.07100865,0.174590213,0.148820057,0.011731602,0.014256115,0,0.012802285,0.507110706,0.308753792,0.39915217,0.18315867,0,0.044962199,0,0,0
273,31.49122191,120.2705301,157,,,157,120.2705336,31.49105762,0.345021911,0.481330036,0.597571462,0.418520613,0.532790904,0.160461431,0.138531956,0.136228182,0.024816327,0.009572286,0.08788585,0,0.001558175,0.529643972,0.30364905,0.457400801,0.013696323,0,0.011887944,0,0,0
274,31.49138943,120.2709042,166,,,167,120.2712819,31.49139265,0.50683337,0.477730901,0.405456448,0.386186526,0.464215303,0.391670347,0.22835307,0.266148557,0.016310176,0.009201495,0.018040821,0,0.034236369,0.420313709,0.188529098,0.364933542,0.025884486,0,0.17920476,0,0,0
275,31.49138943,120.2709042,159,3.0825,2,159,120.2705266,31.4913862,0.485371349,0.567732438,0.289286541,0.299522373,0.557189798,0.157733378,0.07100865,0.174590213,0.148820057,0.011731602,0.014256115,0,0.012802285,0.507110706,0.308753792,0.39915217,0.18315867,0,0.044962199,0,0,0
276,31.49139937,120.2718442,166,,,167,120.2712819,31.49139265,0.50683337,0.477730901,0.405456448,0.386186526,0.464215303,0.391670347,0.22835307,0.266148557,0.016310176,0.009201495,0.018040821,0,0.034236369,0.420313709,0.188529098,0.364933542,0.025884486,0,0.17920476,0,0,0
277,31.49139937,120.2718442,247,,,250,120.2716567,31.49139713,0.649845576,0.390686763,0.694973374,0.299773756,0.342168675,0.225518979,0.148862014,0.115192882,0,0.002309135,0.024922105,0,0,0.221531411,0.489525766,0.725615715,0.122217854,0,0.044812541,0,0.004364358,0.024637162
278,31.49139937,120.2718442,168,,,169,120.2724064,31.49140608,0.396230644,0.280716405,0.297797439,0.639171694,0.289667762,0.374262776,0.11946754,0.790826993,0,0.11535692,0.093906973,0,0.001733864,0.208315448,0.045916789,0.120528733,0.168861017,0,0.291672191,0,0,0.005339613
279,31.49124303,120.2712827,166,,,167,120.2712819,31.49139265,0.50683337,0.477730901,0.405456448,0.386186526,0.464215303,0.391670347,0.22835307,0.266148557,0.016310176,0.009201495,0.018040821,0,0.034236369,0.420313709,0.188529098,0.364933542,0.025884486,0,0.17920476,0,0,0
280,31.49107552,120.2709085,249,2.4575,1,252,120.2712835,31.49109341,0.272393063,0.665456461,0.132714074,0.58229638,0.702185365,0.264854893,0.066473503,0.025332293,0.005777169,0.211653653,0.013223922,0,0.023343638,0.655032766,0.401669259,0.177482408,0.085770558,0,0.297808138,0,0.010718128,0
281,31.49107552,120.2709085,157,,,157,120.2705336,31.49105762,0.345021911,0.481330036,0.597571462,0.418520613,0.532790904,0.160461431,0.138531956,0.136228182,0.024816327,0.009572286,0.08788585,0,0.001558175,0.529643972,0.30364905,0.457400801,0.013696323,0,0.011887944,0,0,0
282,31.49113498,120.2718483,249,2.4575,1,252,120.2712835,31.49109341,0.272393063,0.665456461,0.132714074,0.58229638,0.702185365,0.264854893,0.066473503,0.025332293,0.005777169,0.211653653,0.013223922,0,0.023343638,0.655032766,0.401669259,0.177482408,0.085770558,0,0.297808138,0,0.010718128,0
283,31.49113498,120.2718483,251,,,254,120.2716829,31.49113724,0.536036968,0.485995693,0.374327527,0.238813474,0.451123977,0.21387929,0.163391282,0.389747505,2.89E-05,0,0.01305189,0,0,0.389736372,0.037836188,0.495809715,0.074754333,0,0.014207632,0,0,0
284,31.49113498,120.2718483,252,,,255,120.2720492,31.49113224,0.561634818,0.317038316,0.401628112,0.21452363,0.264142283,0.567460833,0.14638448,0.140033079,0.00262059,0.066107084,0,0,0.000679729,0.207940387,0.020095492,0.358532056,0.032095762,0,0.003282652,0,0,0.001547031
285,31.49055328,120.2717471,254,,,257,120.2717412,31.49074784,0.763875296,0.118441275,0.770833381,0.363624937,0.149032494,0.585414015,0.033467708,0.077541259,0,0.082901758,0.0902943,0,0.419874203,0.205463011,0.061551494,0.632513194,0.667520968,0,0.053268176,0,0,1
286,31.49055328,120.2717471,255,,,258,120.2717471,31.49055328,0.192840907,0.592363354,0.507655897,0.649792609,0.679455485,0.169113253,0.197824809,0.038661473,0.052162273,0.126698777,0.005826542,0,0,0.667370297,0.47741631,0.191507037,0.002445711,0,0.084247229,0,0,0
287,31.49074784,120.2719945,254,,,257,120.2717412,31.49074784,0.763875296,0.118441275,0.770833381,0.363624937,0.149032494,0.585414015,0.033467708,0.077541259,0,0.082901758,0.0902943,0,0.419874203,0.205463011,0.061551494,0.632513194,0.667520968,0,0.053268176,0,0,1
288,31.49074784,120.2719945,257,,,260,120.2719945,31.49074784,0.491782552,0.564104456,0.314815454,0.341031926,0.54423408,0.293304581,0.052364156,0.10924472,0,0.024731115,0.001869804,0,0.051102534,0.465814523,0.434151902,0.436388292,0.033736476,0,0.083274457,0,0,0.090449613
289,31.49084359,120.2717385,254,,,257,120.2717412,31.49074784,0.763875296,0.118441275,0.770833381,0.363624937,0.149032494,0.585414015,0.033467708,0.077541259,0,0.082901758,0.0902943,0,0.419874203,0.205463011,0.061551494,0.632513194,0.667520968,0,0.053268176,0,0,1
290,31.49073796,120.2725094,253,2.92,1,256,120.2724154,31.49112725,0.605091752,0.303582868,0.532309138,0.180084213,0.290992542,0.456675934,0.048836819,0.326497113,0.012754871,0.001742042,0.002557933,0,0.055494765,0.155935227,0.18839175,0.561925821,0.125147701,0,0.009717914,0,0.102212405,0
291,31.49073796,120.2725094,261,,,264,120.2725545,31.49055117,0.548305362,0.594684502,0.367244987,0.290315485,0.526699004,0.220400634,0.033887629,0.261476721,0,0,0.006858735,0,0.133149399,0.440517649,0.382669545,0.414300723,0.001156578,0,0.004704396,0,0,0
292,31.49073796,120.2725094,260,,,263,120.2724849,31.49083921,0.584427662,0.409052881,0.36328271,0.258044243,0.412350702,0.651225025,0.385823465,0.024862701,0.001258277,0.017489775,0.015116276,0,0,0.494003313,0.091195625,0.421361904,0.002328517,0,0.100784356,0,0,0
293,31.49126666,120.2724109,168,,,169,120.2724064,31.49140608,0.396230644,0.280716405,0.297797439,0.639171694,0.289667762,0.374262776,0.11946754,0.790826993,0,0.11535692,0.093906973,0,0.001733864,0.208315448,0.045916789,0.120528733,0.168861017,0,0.291672191,0,0,0.005339613
294,31.48992054,120.2605473,263,3.5,2,266,120.2605698,31.48990522,0.592886725,0.319285461,0.592131923,0.234634238,0.314004068,0.476941464,0.135760477,0.149111853,0.033422159,0.021393992,0.013912051,0,0.009288501,0.352457289,0.208398678,0.562829848,0.009594537,0,0.005751997,0,0,0
295,31.48994352,120.2605114,263,,,266,120.2605698,31.48990522,0.592886725,0.319285461,0.592131923,0.234634238,0.314004068,0.476941464,0.135760477,0.149111853,0.033422159,0.021393992,0.013912051,0,0.009288501,0.352457289,0.208398678,0.562829848,0.009594537,0,0.005751997,0,0,0
296,31.48995501,120.2604934,263,,,266,120.2605698,31.48990522,0.592886725,0.319285461,0.592131923,0.234634238,0.314004068,0.476941464,0.135760477,0.149111853,0.033422159,0.021393992,0.013912051,0,0.009288501,0.352457289,0.208398678,0.562829848,0.009594537,0,0.005751997,0,0,0
297,31.48997033,120.260471,263,,,266,120.2605698,31.48990522,0.592886725,0.319285461,0.592131923,0.234634238,0.314004068,0.476941464,0.135760477,0.149111853,0.033422159,0.021393992,0.013912051,0,0.009288501,0.352457289,0.208398678,0.562829848,0.009594537,0,0.005751997,0,0,0
298,31.48998948,120.260444,263,,,266,120.2605698,31.48990522,0.592886725,0.319285461,0.592131923,0.234634238,0.314004068,0.476941464,0.135760477,0.149111853,0.033422159,0.021393992,0.013912051,0,0.009288501,0.352457289,0.208398678,0.562829848,0.009594537,0,0.005751997,0,0,0
299,31.49000097,120.2604261,265,,,268,120.2603812,31.49002778,0.621017575,0.311789826,0.472055212,0.202331574,0.286475773,0.312426927,0.215419501,0.368688122,2.89E-05,0.212307991,0.214157405,0,0.021411057,0.171223895,0.301726187,0.460968041,0,0,0,0,0,0
300,31.49002012,120.2606057,264,,,267,120.2606147,31.49001246,0.606318759,0.322501193,0.532297547,0.226212921,0.305763313,0.347371977,0.216805241,0.297189774,0.001125368,0.233595785,0.090982428,0,0.028438625,0.15305318,0.392306749,0.484081802,0.004320813,0,0,0,0,0
301,31.49001629,120.2603991,265,,,268,120.2603812,31.49002778,0.621017575,0.311789826,0.472055212,0.202331574,0.286475773,0.312426927,0.215419501,0.368688122,2.89E-05,0.212307991,0.214157405,0,0.021411057,0.171223895,0.301726187,0.460968041,0,0,0,0,0,0
302,31.49003544,120.2605788,264,,,267,120.2606147,31.49001246,0.606318759,0.322501193,0.532297547,0.226212921,0.305763313,0.347371977,0.216805241,0.297189774,0.001125368,0.233595785,0.090982428,0,0.028438625,0.15305318,0.392306749,0.484081802,0.004320813,0,0,0,0,0
303,31.49003544,120.2603722,265,,,268,120.2603812,31.49002778,0.621017575,0.311789826,0.472055212,0.202331574,0.286475773,0.312426927,0.215419501,0.368688122,2.89E-05,0.212307991,0.214157405,0,0.021411057,0.171223895,0.301726187,0.460968041,0,0,0,0,0,0
304,31.49005076,120.2605518,265,,,268,120.2603812,31.49002778,0.621017575,0.311789826,0.472055212,0.202331574,0.286475773,0.312426927,0.215419501,0.368688122,2.89E-05,0.212307991,0.214157405,0,0.021411057,0.171223895,0.301726187,0.460968041,0,0,0,0,0,0
305,31.49005076,120.2603542,265,,,268,120.2603812,31.49002778,0.621017575,0.311789826,0.472055212,0.202331574,0.286475773,0.312426927,0.215419501,0.368688122,2.89E-05,0.212307991,0.214157405,0,0.021411057,0.171223895,0.301726187,0.460968041,0,0,0,0,0,0
306,31.49006608,120.2605339,265,,,268,120.2603812,31.49002778,0.621017575,0.311789826,0.472055212,0.202331574,0.286475773,0.312426927,0.215419501,0.368688122,2.89E-05,0.212307991,0.214157405,0,0.021411057,0.171223895,0.301726187,0.460968041,0,0,0,0,0,0
307,31.4900814,120.2605159,266,,1,269,120.260462,31.49012736,0.302321675,0.674596536,0.372911006,0.518979387,0.713263443,0.28324976,0.110775174,0.095939621,0.00355095,0.020586975,0.002041836,0,0,0.733795564,0.235410319,0.235950938,0.002680098,0,0.044962199,0,0,0
308,31.4900814,120.2603093,266,,,269,120.260462,31.49012736,0.302321675,0.674596536,0.372911006,0.518979387,0.713263443,0.28324976,0.110775174,0.095939621,0.00355095,0.020586975,0.002041836,0,0,0.733795564,0.235410319,0.235950938,0.002680098,0,0.044962199,0,0,0
309,31.49010055,120.2604934,266,,,269,120.260462,31.49012736,0.302321675,0.674596536,0.372911006,0.518979387,0.713263443,0.28324976,0.110775174,0.095939621,0.00355095,0.020586975,0.002041836,0,0,0.733795564,0.235410319,0.235950938,0.002680098,0,0.044962199,0,0,0
310,31.49011204,120.2602644,266,,,269,120.260462,31.49012736,0.302321675,0.674596536,0.372911006,0.518979387,0.713263443,0.28324976,0.110775174,0.095939621,0.00355095,0.020586975,0.002041836,0,0,0.733795564,0.235410319,0.235950938,0.002680098,0,0.044962199,0,0,0
311,31.4901197,120.260471,266,,,269,120.260462,31.49012736,0.302321675,0.674596536,0.372911006,0.518979387,0.713263443,0.28324976,0.110775174,0.095939621,0.00355095,0.020586975,0.002041836,0,0,0.733795564,0.235410319,0.235950938,0.002680098,0,0.044962199,0,0,0
312,31.49013885,120.2604575,266,,1,269,120.260462,31.49012736,0.302321675,0.674596536,0.372911006,0.518979387,0.713263443,0.28324976,0.110775174,0.095939621,0.00355095,0.020586975,0.002041836,0,0,0.733795564,0.235410319,0.235950938,0.002680098,0,0.044962199,0,0,0
313,31.49015034,120.260444,266,,,269,120.260462,31.49012736,0.302321675,0.674596536,0.372911006,0.518979387,0.713263443,0.28324976,0.110775174,0.095939621,0.00355095,0.020586975,0.002041836,0,0,0.733795564,0.235410319,0.235950938,0.002680098,0,0.044962199,0,0,0
314,31.49014268,120.2602195,267,,,270,120.2601835,31.49016566,0.612719065,0.346957822,0.48624186,0.240604575,0.35040943,0.531138767,0.27303267,0.127125328,0.005843624,0.189580653,0.03111526,0,0,0.322630074,0.25212091,0.448287236,0.021899894,0,0.000214678,0,0,0
315,31.49016566,120.2603991,266,,,269,120.260462,31.49012736,0.302321675,0.674596536,0.372911006,0.518979387,0.713263443,0.28324976,0.110775174,0.095939621,0.00355095,0.020586975,0.002041836,0,0,0.733795564,0.235410319,0.235950938,0.002680098,0,0.044962199,0,0,0
316,31.49018864,120.2603542,172,,,174,120.2602734,31.49024993,0.151115447,0.820105401,0.171623816,0.681686777,0.944828666,0.173997766,0.283110775,0.009727399,0.562996502,0.038690325,0.024061944,0,0.000855418,0.8361872,0.105388182,0.056025215,0.013930711,0,0,0,0,0
317,31.49022312,120.2603093,172,,,174,120.2602734,31.49024993,0.151115447,0.820105401,0.171623816,0.681686777,0.944828666,0.173997766,0.283110775,0.009727399,0.562996502,0.038690325,0.024061944,0,0.000855418,0.8361872,0.105388182,0.056025215,0.013930711,0,0,0,0,0
318,31.48916729,120.2596891,267,,,270,120.2601835,31.49016566,0.612719065,0.346957822,0.48624186,0.240604575,0.35040943,0.531138767,0.27303267,0.127125328,0.005843624,0.189580653,0.03111526,0,0,0.322630074,0.25212091,0.448287236,0.021899894,0,0.000214678,0,0,0
319,31.48916729,120.2596891,279,2.96,1,282,120.2602212,31.4886131,0.416887543,0.322158031,0.599335449,0.239253394,0.353695301,0.627400036,0.342991518,0.087763909,0.003451269,0.005340901,0.026642426,0,0,0.406268664,0.192031455,0.450193022,0.0160402,0,0.036731049,0,0,0
320,31.48916729,120.2596891,281,,,284,120.2606029,31.48865454,0.43896672,0.351184448,0.234524839,0.492458522,0.380994106,0.462261945,0.232510288,0.575477048,0.027241909,0.084079566,0.210888796,0,0.104863435,0.297372681,0.013136561,0.151253421,0.034088058,0,0.445893997,0,0,0.02050994
321,31.48916729,120.2596891,280,,,283,120.2605148,31.48859388,0.461890343,0.160098356,0.408560471,0.470242584,0.16040265,0.429707189,0.211346267,0.835101063,0.000128553,0.162229327,0.226543716,0,0.021411057,0.140399808,0.02474241,0.097243941,0.281718722,0,0.069356332,0,0,0.081748984
322,31.48916729,120.2596891,276,,,279,120.259562,31.48934295,0.426960109,0.279754727,0.379435528,0.505404726,0.227038022,0.31515498,0.072730327,0.765408836,0,0.220530837,0.404768963,0,0.199735613,0.028947489,0.4273761,0.134687744,0.199800201,0,0.083274457,0,0,0.068363401
323,31.48916729,120.2596891,278,,,281,120.2599188,31.48884984,0.363407368,0.399193934,0.285760736,0.225270236,0.391102071,0.211514978,0.171411775,0.309591811,0.111838237,0.487217169,0.037136383,0,0.023870706,0.408114358,0.021972572,0.248204163,0.05893316,0,0,0,0,0
324,31.48916729,120.2596891,277,,,280,120.2597404,31.4890964,0.24467893,0.496857986,0.624412332,0.319035948,0.56758984,0.392943438,0.419585118,0.000431891,0.093098124,0,0.002385901,0,0,0.478981136,0.212816684,0.482493647,0.000687802,0,0.137974185,0,0,0
325,31.48916729,120.2596891,283,3.29,2,286,120.2606181,31.48918141,0.428918985,0.305758645,0.279585975,0.608848668,0.288989725,0.368728728,0.11866969,0.784361076,0,0.102226538,0.031631356,0,0.032479477,0.186936974,0.100741264,0.124975567,0.150695966,0,0.323175044,0,0,0.083310635
326,31.48916729,120.2596891,282,,,285,120.2606105,31.48891797,0.376953104,0.612347702,0.288544502,0.584904475,0.573233192,0.360856348,0.196355085,0.401788318,0.01428332,0.103273479,0.027330554,0,0.161259674,0.534332234,0.048846866,0.129226935,0.058581578,0,0.110661735,0,0,0.015044161
327,31.48916729,120.2596891,275,,,278,120.2593835,31.48958951,0.516007223,0.220135373,0.353808623,0.45173454,0.174557972,0.300059757,0.094986143,0.77064659,0,0.195665996,0.14706489,0,0.08799727,0.019442655,0.406110156,0.192178948,0.097255558,0,0.090981806,0,0,0.078291042
328,31.48916729,120.2596891,274,,,277,120.2592051,31.48983606,0.563320901,0.109634532,0.264751127,0.529348919,0.085109268,0.539400868,0.106030066,0.886671866,0,0.000651479,0.014084083,0,0.693949383,0.014813613,0.046649308,0.160843432,0.01662617,0,0.687964614,0,0,0
329,31.48916729,120.2596891,273,4.0825,3,276,120.2591493,31.49002626,0.457825296,0.287866885,0.498094231,0.322209653,0.263756324,0.389435943,0.268035609,0.577210926,0,0.043205256,0.18904072,0,0.088172959,0.191684456,0.234883821,0.265563917,0.063269333,0,0.147103278,0,0,0.035791815
330,31.48916729,120.2596891,285,,,288,120.2606607,31.48964056,0.304909841,0.695985509,0.167311779,0.576168929,0.778793094,0.363272623,0.144494835,0.10731819,0.038605595,0.031558041,0,0,0,0.813387443,0.063108097,0.09324912,0.06104265,0,0.364630105,0,0,0
331,31.48916729,120.2596891,284,,,287,120.2606257,31.48944484,0.39992133,0.489163491,0.2073352,0.543237808,0.475053461,0.343786536,0.120895272,0.547747056,0.000560506,0.180834336,0.089778203,0,0.001733864,0.366976095,0.131415501,0.133197322,0.080028058,0,0.150021595,0,0,0.02050994
332,31.48916729,120.2596891,272,,,275,120.259226,31.4902238,0.507596135,0.22691705,0.415605883,0.343074409,0.188807177,0.352906025,0.107541782,0.780977608,0,0.07638019,0.22602762,0,0.041966695,0.073076369,0.406133047,0.126856919,0.021313925,0,0.356773099,0,0,0.036349547
333,31.48916729,120.2596891,271,,,274,120.2594582,31.4903536,0.489355726,0.25494931,0.672561376,0.416572398,0.340374485,0.334095456,0.16712858,0.732585579,0.000394371,0.054568925,0.135194675,0,0.078334363,0.300481739,0.146432142,0.080397283,0.141906425,0,0.011962773,0,0,0.102496638
334,31.48916729,120.2596891,270,,,273,120.2596904,31.4904834,0.942456463,0.176291688,0.667673532,0.095588235,0.150325979,0.882407961,0,0.004742502,0,0,0.026642426,0,0.068495767,0.227779137,0.01874491,0.768166048,0.158547956,0,0.290474933,0,0,0.025194895
335,31.48916729,120.2596891,269,1.915,1,272,120.2597984,31.49044974,0.571211008,0.525935542,0.213371433,0.340183509,0.51893809,0.540777885,0.239816914,0,0.000892778,0.024447569,0.006342639,0,0.025276219,0.609275332,0.040377114,0.34960174,0.009711731,0,0.530600006,0,0,0
336,31.48916729,120.2596891,268,,,271,120.259991,31.4903077,0.49665126,0.592700817,0.192375212,0.351024384,0.575100402,0.545142768,0.105610145,0.012532908,0.000128553,0.213965647,0.02784665,0,0.127351655,0.599711278,0.060063564,0.310667514,0.006430302,0,0.187211424,0,0.212132613,0
337,31.48993586,120.260736,287,,,290,120.2607585,31.48991288,0.313007688,0.676566616,0.224354578,0.574629211,0.66208731,0.279976097,0.070966658,0.281187533,0.102069455,0.041962014,0,0,0.013680731,0.691482768,0.045504747,0.141406861,0.004203619,0,0.193646686,0,0,0
338,31.4899665,120.2607046,264,,,267,120.2606147,31.49001246,0.606318759,0.322501193,0.532297547,0.226212921,0.305763313,0.347371977,0.216805241,0.297189774,0.001125368,0.233595785,0.090982428,0,0.028438625,0.15305318,0.392306749,0.484081802,0.004320813,0,0,0,0,0
339,31.48998182,120.2606686,264,,,267,120.2606147,31.49001246,0.606318759,0.322501193,0.532297547,0.226212921,0.305763313,0.347371977,0.216805241,0.297189774,0.001125368,0.233595785,0.090982428,0,0.028438625,0.15305318,0.392306749,0.484081802,0.004320813,0,0,0,0,0
340,31.49000097,120.2606282,264,,,267,120.2606147,31.49001246,0.606318759,0.322501193,0.532297547,0.226212921,0.305763313,0.347371977,0.216805241,0.297189774,0.001125368,0.233595785,0.090982428,0,0.028438625,0.15305318,0.392306749,0.484081802,0.004320813,0,0,0,0,0
341,31.4897361,120.2621908,176,,,179,120.2621958,31.49001246,0.204846507,0.70973184,0.231676117,0.44494721,0.806018881,0.228324976,0.125346435,0.094338193,0.35456258,0,0,0,0,0.779868839,0.097834079,0.160391419,0.007602241,0,0.028275414,0,0,0
342,31.4897361,120.2621908,288,,,291,120.2621895,31.48966262,0.423786584,0.364257846,0.790131502,0.203525641,0.38703385,0.544311362,0.291971109,0,0,0,0.004622318,0,0,0.381228411,0.165569203,0.634052482,0.001976935,0,0.107219618,0,0,0
343,31.49002012,120.2622856,174,,,176,120.2623754,31.49002778,0.310173357,0.540332868,0.110635846,0.486645299,0.538559432,0.37182052,0.247039557,0.504532577,0.003152224,0.057426201,0.029050875,0,0.020181232,0.40103755,0.094491961,0.150447127,0.098661884,0,0.286359358,0,0,0.031999233
344,31.48974877,120.262389,174,,,176,120.2623754,31.49002778,0.310173357,0.540332868,0.110635846,0.486645299,0.538559432,0.37182052,0.247039557,0.504532577,0.003152224,0.057426201,0.029050875,0,0.020181232,0.40103755,0.094491961,0.150447127,0.098661884,0,0.286359358,0,0,0.031999233
345,31.48974877,120.262389,290,,,293,120.2623923,31.4896804,0.36096043,0.446884688,0.499396705,0.372926094,0.505398216,0.382602822,0.155076846,0.084850033,0.053557813,0.100939674,0.041265153,0,0.082023837,0.449163791,0.351400137,0.406579848,0.067371119,0,0.000813307,0,0,0
346,31.48975584,120.2657127,213,4.165,3,216,120.2657082,31.4901963,0.34030398,0.623249738,0.237219971,0.475113122,0.669055443,0.168073995,0.280297304,0.00707842,0.058907385,0.11847593,0.023029752,0,0,0.639112416,0.374451597,0.28706509,0.097724333,0,0.036731049,0,0,0.014932614
347,31.48975584,120.2657127,294,,,297,120.2657172,31.48961157,0.535064552,0.402053684,0.422954942,0.217477376,0.41874511,0.558003585,0.218652893,0.094374316,0.124929735,0.033848224,0.041609218,0,0.061292509,0.395530077,0.039118097,0.471156665,0.029400303,0,0.183245506,0,1,0.026868093
348,31.48975584,120.2657127,293,4.625,3,296,120.2657082,31.48990011,0.291167374,0.458774613,0.344323565,0.351589995,0.563636364,0.40946764,0.478710003,0.062393916,0.262157871,0.052649534,0.020621302,0,0.004544892,0.604883171,0.057339509,0.238760751,0.047916935,0,0.045186684,0,0,0
349,31.49019247,120.2657037,213,4.165,3,216,120.2657082,31.4901963,0.34030398,0.623249738,0.237219971,0.475113122,0.669055443,0.168073995,0.280297304,0.00707842,0.058907385,0.11847593,0.023029752,0,0,0.639112416,0.374451597,0.28706509,0.097724333,0,0.036731049,0,0,0.014932614
350,31.49020013,120.265798,205,,,208,120.2659058,31.49021163,0.473737637,0.151034349,0.628235895,0.33996355,0.217378605,0.78217153,0.163391282,0.060985141,0,0.061875699,0.025438201,0,0.180936867,0.322866955,0.235501884,0.461395622,0.079442088,0,0.105797875,0,0,0.134175852
351,31.48975967,120.2658878,205,,,208,120.2659058,31.49021163,0.473737637,0.151034349,0.628235895,0.33996355,0.217378605,0.78217153,0.163391282,0.060985141,0,0.061875699,0.025438201,0,0.180936867,0.322866955,0.235501884,0.461395622,0.079442088,0,0.105797875,0,0,0.134175852
352,31.48975967,120.2658878,298,,,301,120.2658878,31.48961157,0.210831106,0.452771567,0.470791042,0.566176471,0.576967611,0.257891865,0.133072982,0.033339434,0.008036616,0.910857361,0.007718895,0,0.399845632,0.391601807,0.036897648,0.293820856,0.130069844,0,0.031193731,0,0,0.009466834
353,31.48975967,120.2658878,297,,,300,120.2658878,31.48990777,0.205981161,0.480683314,0.469434953,0.660570639,0.63334898,0.194497129,0.058788948,0.070352893,0.650317457,0.225242071,0.000149483,0,0,0.558454575,0.37188778,0.108593139,0.093036578,0,0,0,0,0
354,31.49020779,120.2658968,205,,,208,120.2659058,31.49021163,0.473737637,0.151034349,0.628235895,0.33996355,0.217378605,0.78217153,0.163391282,0.060985141,0,0.061875699,0.025438201,0,0.180936867,0.322866955,0.235501884,0.461395622,0.079442088,0,0.105797875,0,0,0.134175852
355,31.49027631,120.2666541,205,,,208,120.2659058,31.49021163,0.473737637,0.151034349,0.628235895,0.33996355,0.217378605,0.78217153,0.163391282,0.060985141,0,0.061875699,0.025438201,0,0.180936867,0.322866955,0.235501884,0.461395622,0.079442088,0,0.105797875,0,0,0.134175852
356,31.49027631,120.2666541,300,,,303,120.26628,31.49024397,0.494661712,0.180356919,0.82990235,0.206950729,0.231586085,0.577645561,0.392248257,0.095975744,0.027374818,0.168707273,0.015116276,0,0.135784737,0.174471133,0.075560921,0.662663702,0.137687446,0,0.130715808,0,0,0.003443322
357,31.49027631,120.2666541,221,,,224,120.2674024,31.490341,0.238626807,0.567179519,0.361892284,0.538335847,0.673342722,0.16994466,0.286386159,0.014868826,0.088346641,0.159284806,0.088918043,0,0.003315067,0.668890281,0.424514698,0.190505278,0.015923007,0,0,0,0,0
358,31.49027631,120.2666541,301,,,304,120.2666541,31.49027631,0.367146478,0.553417947,0.578234169,0.247077677,0.562071663,0.102392891,0.591164861,0.003020666,0.073327968,0.099761865,0.031631356,0,0,0.446034993,0.272768792,0.546276388,0.009477343,0,0,0,0,0
