OBJECTID,lat,lon,id,score,label,ID_only,lon_1,lat_1,hue,saturation,lightness,edge,threshold,road,sidewalk,building,wall,fence,pole,traffic_li,traffic_si,vegetation,terrain,sky,person,rider,car,truck,bus,bicycle
379,31.48979686,120.2695963,322,,,325,120.2695972,31.48939451,0.769775068,0.07567565,0.963413813,0.130467572,0.067949721,20.8694458,1.908111572,4.152679443,0.009918213,12.58087158,0.339508057,0.0001,1.965332031,4.904937744,2.892303467,50.36697388,0.009918213,0.0001,0.0001,0.0001,0.0001,0.0001
380,31.48979686,120.2695963,321,,,324,120.2695965,31.48972643,0.188431611,0.929317784,0.228248428,0.814196833,0.943274396,8.646392822,1.218414307,0.164031982,3.184509277,0.050354004,0.0001,0.0001,0.04119873,67.91534424,12.865448,4.161834717,0.411987305,0.0001,1.145172119,0.0001,0.133514404,0.061798096
381,31.48979686,120.2695963,320,,,323,120.2695958,31.49005835,0.620869269,0.076807912,0.924803007,0.143068125,0.060282689,18.09997559,2.115631104,21.62704468,0.1121521,1.094055176,0.20904541,0.0001,0.568389893,10.94512939,0.452423096,44.29473877,0.303649902,0.0001,0.177764893,0.0001,0.0001,0.0001
382,31.48979686,120.2695963,319,4.9175,3,322,120.2696956,31.49010751,0.682781993,0.087573979,0.923256388,0.024007039,0.07958066,25.70877075,4.013824463,2.433013916,0.061035156,0.138092041,0.388336182,0.0001,0.228881836,10.51635742,2.632904053,52.04086304,0.247192383,0.0001,1.272583008,0.0001,0.096130371,0.012969971
383,31.48990013,120.2700274,315,,,318,120.2700562,31.49008162,0.31524138,0.565656019,0.569867936,0.370946455,0.584113076,2.896118164,2.312469482,0.004577637,2.117919922,0.0001,0.0001,0.0001,0.0001,48.84872437,5.53894043,38.28125,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
384,31.49035411,120.2721262,256,,,259,120.271753,31.49035872,0.577534014,0.376934592,0.471490687,0.280951483,0.359662025,14.71405029,1.14440918,10.39199829,0.024414063,0.881195068,0.108337402,0.0001,0.494384766,29.59747314,9.039306641,30.95245361,0.439453125,0.0001,0.798034668,0.0001,0.0001,1.414489746
385,31.49035411,120.2721262,325,,,328,120.2721262,31.49035411,0.739480297,0.179331281,0.819200723,0.017659628,0.12713712,27.72216797,2.861022949,0.776672363,0.02822876,0.714111328,0.245666504,0.0001,0.119781494,15.72189331,1.679992676,49.69406128,0.028991699,0.0001,0.017547607,0.0001,0.0001,0.0001
386,31.49036288,120.2715947,256,,,259,120.271753,31.49035872,0.577534014,0.376934592,0.471490687,0.280951483,0.359662025,14.71405029,1.14440918,10.39199829,0.024414063,0.881195068,0.108337402,0.0001,0.494384766,29.59747314,9.039306641,30.95245361,0.439453125,0.0001,0.798034668,0.0001,0.0001,1.414489746
387,31.49012491,120.2714464,318,,,321,120.2714364,31.49036705,0.518645498,0.369138317,0.664562629,0.236425339,0.434037449,11.83776855,2.454376221,0.931549072,0.226593018,0.019073486,0.0001,0.0001,0.686645508,40.24581909,1.32522583,41.88079834,0.131225586,0.0001,0.260925293,0.0001,0.0001,0.0001
388,31.49012491,120.2714464,327,,,330,120.2714464,31.49012491,0.327806386,0.478285315,0.410060294,0.372517597,0.524205915,16.9593811,11.52801514,1.39541626,1.111602783,0.443267822,0.592803955,0.0001,0.0001,44.17877197,3.114318848,20.13015747,0.272369385,0.0001,0.273895264,0.0001,0.0001,0.0001
389,31.49038781,120.2728947,329,4.5,3,332,120.2728857,31.49039547,0.535287236,0.264431264,0.625406264,0.363247863,0.317029156,19.51141357,5.274200439,5.811309814,0.0001,3.23638916,0.452423096,0.0001,0.499725342,27.66799927,8.055114746,29.07791138,0.049591064,0.0001,0.115966797,0.0001,0.0001,0.247955322
390,31.49038398,120.2726072,262,,,265,120.272715,31.49041845,0.581834103,0.586016647,0.319903312,0.273378582,0.486726126,10.74066162,1.33972168,22.07183838,0.040435791,0.286865234,0.071716309,0.0001,0.009918213,30.93566895,9.700012207,24.79171753,0.005340576,0.0001,0.006103516,0.0001,0.0001,0.0001
391,31.49040696,120.2728004,262,,,265,120.272715,31.49041845,0.581834103,0.586016647,0.319903312,0.273378582,0.486726126,10.74066162,1.33972168,22.07183838,0.040435791,0.286865234,0.071716309,0.0001,0.009918213,30.93566895,9.700012207,24.79171753,0.005340576,0.0001,0.006103516,0.0001,0.0001,0.0001
392,31.49000325,120.2725126,326,,,329,120.2724994,31.49034951,0.328841045,0.313863395,0.726106076,0.272153092,0.367391645,13.64746094,7.886505127,2.252197266,1.8409729,2.392578125,0.101470947,0.0001,0.032806396,32.48214722,2.855682373,36.39602661,0.1121521,0.0001,0.0001,0.0001,0.0001,0.0001
393,31.49000325,120.2725126,331,,,334,120.2725126,31.49000325,0.477813133,0.317918014,0.55862701,0.401175214,0.365075888,20.19805908,4.189300537,3.417205811,0.0001,1.865386963,0.455474854,0.0001,0.141143799,31.25228882,11.22665405,25.77896118,0.527191162,0.0001,0.268554688,0.0001,0.0001,0.679779053
394,31.48988224,120.2606012,263,3.5,2,266,120.2605698,31.48990522,0.592886725,0.319285461,0.592131923,0.234634238,0.314004068,16.89453125,2.571868896,9.448242188,0.76751709,0.748443604,0.061798096,0.0001,0.040435791,27.24456787,6.945800781,35.15548706,0.062561035,0.0001,0.058746338,0.0001,0.0001,0.0001
395,31.48989756,120.2605788,263,3.5,2,266,120.2605698,31.48990522,0.592886725,0.319285461,0.592131923,0.234634238,0.314004068,16.89453125,2.571868896,9.448242188,0.76751709,0.748443604,0.061798096,0.0001,0.040435791,27.24456787,6.945800781,35.15548706,0.062561035,0.0001,0.058746338,0.0001,0.0001,0.0001
396,31.48985543,120.2606551,286,,,289,120.2606956,31.48983627,0.249462475,0.889003576,0.149177542,0.709558824,0.949762687,5.748748779,3.06930542,6.814575195,3.535461426,0.651550293,0.006103516,0.0001,0.0001,77.06680298,0.810241699,2.280426025,0.011444092,0.0001,0.005340576,0.0001,0.0001,0.0001
397,31.48987458,120.260727,286,,,289,120.2606956,31.48983627,0.249462475,0.889003576,0.149177542,0.709558824,0.949762687,5.748748779,3.06930542,6.814575195,3.535461426,0.651550293,0.006103516,0.0001,0.0001,77.06680298,0.810241699,2.280426025,0.011444092,0.0001,0.005340576,0.0001,0.0001,0.0001
398,31.48967678,120.2613118,287,,,290,120.2607585,31.48991288,0.313007688,0.676566616,0.224354578,0.574629211,0.66208731,11.11068726,1.39465332,17.81692505,2.34375,1.467895508,0.0001,0.0001,0.059509277,53.45077515,1.516723633,8.837127686,0.02746582,0.0001,1.974487305,0.0001,0.0001,0.0001
399,31.48967678,120.2613118,333,2.375,1,336,120.2609603,31.4898126,0.771244309,0.361538267,0.401381364,0.303104575,0.527523079,16.06063843,1.985931396,9.785461426,0.0001,0.202941895,0.734710693,0.0001,0.317382813,37.01782227,2.508544922,23.9440918,4.595947266,0.0001,2.8465271,0.0001,0.0001,0.0001
400,31.48967678,120.2613118,335,,,338,120.2615311,31.48962466,0.395081609,0.57410272,0.369614097,0.403594771,0.609012674,11.68518066,4.429626465,0.590515137,2.516174316,1.068115234,0.053405762,0.0001,0.440979004,41.66793823,15.77529907,21.0647583,0.673675537,0.0001,0.0001,0.0001,0.0001,0.034332275
401,31.48967678,120.2613118,334,,,337,120.2611622,31.48971233,0.766807711,0.277008723,0.624412828,0.192621921,0.272758567,23.01559448,4.062652588,2.493286133,0.0001,0.260925293,0.498962402,0.0001,0.0001,23.90060425,7.093811035,38.21105957,0.082397461,0.0001,0.380706787,0.0001,0.0001,0.0001
402,31.48944943,120.2624248,291,,,294,120.2623395,31.48947624,0.429020552,0.361998949,0.521284838,0.351338612,0.438001356,14.51721191,9.284210205,16.70074463,0.578308105,2.011108398,0.772857666,0.0001,0.0001,33.27255249,1.120758057,20.8152771,0.355529785,0.0001,0.57144165,0.0001,0.0001,0.0001
403,31.48948007,120.2623125,289,4.46,3,292,120.2622856,31.4894839,0.373409151,0.613896415,0.297240227,0.617364253,0.654847964,9.278106689,2.295684814,23.53973389,1.821136475,1.153564453,0.051879883,0.0001,0.0001,50.46234131,0.765228271,7.989501953,0.358581543,0.0001,2.284240723,0.0001,0.0001,0.0001
404,31.48768235,120.2620792,336,,,339,120.2619,31.48953699,0.199063919,0.991539624,0.070449909,0.569664404,0.972701194,8.683013916,9.906005859,0.057983398,7.073974609,0.875091553,0.001525879,0.0001,0.062561035,59.37042236,5.505371094,6.072235107,1.15814209,0.0001,1.233673096,0.0001,0.0001,0.0001
405,31.48768235,120.2620792,345,,,348,120.2625044,31.48767033,0.745339398,0.226892619,0.669651912,0.321769734,0.257299327,17.82531738,0.974273682,6.560516357,0.0001,0.619506836,0.258636475,0.0001,0.256347656,20.75271606,4.602050781,35.80703735,1.495361328,0.0001,6.009674072,0.0001,0.0001,4.838562012
406,31.48768235,120.2620792,344,,,347,120.2621233,31.48766676,0.455542394,0.45394984,0.395957196,0.223856209,0.561122412,10.23483276,4.621887207,4.541778564,0.054168701,0.972747803,0.581359863,0.0001,0.0001,27.91213989,20.84274292,29.09545898,0.229644775,0.0001,0.522613525,0.0001,0.0001,0.390625
407,31.48768235,120.2620792,343,4.0425,3,346,120.2619536,31.48772681,0.690853774,0.219557454,0.651159921,0.314416792,0.260407865,19.23522949,0.921630859,5.235290527,0.0001,0.367736816,0.462341309,0.0001,0.031280518,24.52392578,6.060028076,34.91973877,0.076293945,0.0001,8.166503906,0.0001,0.0001,0.0001
408,31.48768235,120.2620792,342,,,345,120.2619061,31.48784969,0.737924095,0.218678895,0.68419768,0.298234037,0.25084233,18.23883057,2.327728271,2.322387695,0.0001,0.002288818,0.222015381,0.0001,0.086975098,24.09820557,5.110931396,38.56735229,0.99105835,0.312042236,7.697296143,0.0001,0.0001,0.022888184
409,31.48768235,120.2620792,347,,,350,120.2632666,31.48767748,0.647186853,0.399446497,0.432366737,0.231806184,0.385948991,18.50967407,5.693054199,3.314208984,0.106811523,1.235961914,0.598144531,0.0001,0.0001,31.4414978,8.104705811,30.78079224,0.205230713,0.0001,0.009918213,0.0001,0.0001,0.0001
410,31.48768235,120.2620792,346,,,349,120.2628855,31.48767391,0.578948427,0.454227759,0.440055453,0.359979889,0.443540396,13.93737793,4.790496826,2.476501465,0.106811523,7.60345459,0.077819824,0.0001,4.296112061,31.36672974,6.513977051,27.80227661,0.894165039,0.0001,0.052642822,0.0001,0.036621094,0.0001
411,31.48768235,120.2620792,348,,,351,120.2636477,31.48768105,0.710422422,0.47340691,0.406983171,0.179738562,0.438637667,23.37036133,5.004882813,0.241088867,0.034332275,0.534820557,0.021362305,0.0001,0.0001,35.4888916,4.640960693,30.66253662,0.000762939,0.0001,0.0001,0.0001,0.0001,0.0001
412,31.48768235,120.2620792,341,,,344,120.2619049,31.48818715,0.38748598,0.537871265,0.489370613,0.3153909,0.581432223,16.54968262,7.733154297,0.560760498,0.453948975,0.870513916,0.051116943,0.0001,0.0001,40.61050415,6.145477295,26.14440918,0.863647461,0.0001,0.016784668,0.0001,0.0001,0.0001
413,31.48768235,120.2620792,340,,,343,120.2619037,31.48852461,0.175991766,0.773809871,0.395603407,0.62110357,0.850383352,9.450531006,10.89782715,0.242614746,7.374572754,6.558227539,0.011444092,0.0001,0.006866455,48.00643921,2.185821533,15.0390625,0.226593018,0.0001,0.0001,0.0001,0.0001,0.0001
414,31.48768235,120.2620792,339,3.2925,2,342,120.2619025,31.48886207,0.16071568,0.735147084,0.339116704,0.651332328,0.818108799,10.12039185,9.069824219,0.428009033,10.33782959,9.173583984,0.01449585,0.0001,0.016784668,46.74530029,0.878143311,12.53204346,0.68359375,0.0001,0.0001,0.0001,0.0001,0.0001
415,31.48768235,120.2620792,338,,,341,120.2619012,31.48919953,0.763594525,0.214812097,0.68146071,0.198340875,0.206029312,23.08502197,4.528808594,3.176879883,0.0001,0.685882568,0.20980835,0.0001,0.009918213,20.38040161,7.044219971,39.90020752,0.484466553,0.0001,0.48828125,0.0001,0.0001,0.006103516
416,31.48951045,120.2620928,289,4.46,3,292,120.2622856,31.4894839,0.373409151,0.613896415,0.297240227,0.617364253,0.654847964,9.278106689,2.295684814,23.53973389,1.821136475,1.153564453,0.051879883,0.0001,0.0001,50.46234131,0.765228271,7.989501953,0.358581543,0.0001,2.284240723,0.0001,0.0001,0.0001
417,31.488761,120.2634362,350,,,353,120.2626988,31.48932304,0.793242592,0.225472324,0.696070318,0.300873555,0.235821207,16.99447632,0.732421875,0.054168701,0.0001,2.063751221,0.02746582,0.0001,0.700378418,26.86920166,2.100372314,39.97268677,0.747680664,0.0001,8.602142334,0.0001,0.0001,1.135253906
418,31.488761,120.2634362,355,,,358,120.2637916,31.48828425,0.564629365,0.477861527,0.395969159,0.201828809,0.462546289,9.189605713,0.804901123,3.02734375,1.093292236,15.36254883,0.084686279,0.0001,0.160980225,24.03106689,7.196807861,36.27548218,0.243377686,0.0001,0.202941895,0.0001,0.752258301,0.0001
419,31.488761,120.2634362,354,,,357,120.2636038,31.48856386,0.622280985,0.446925286,0.267507248,0.286167672,0.436363636,20.59173584,7.035064697,0.0001,0.002288818,1.668548584,0.002288818,0.0001,0.064086914,44.26040649,2.342987061,23.30932617,0.309753418,0.0001,0.413513184,0.0001,0.0001,0.0001
420,31.488761,120.2634362,353,3.835,2,356,120.2634607,31.48873216,0.595187603,0.431506667,0.31628218,0.325383359,0.429541543,20.45898438,3.570556641,0.0001,0.0001,0.345611572,0.106048584,0.0001,0.163269043,41.34140015,2.674102783,25.96740723,0.584411621,0.0001,4.74319458,0.0001,0.0001,0.045013428
421,31.488761,120.2634362,352,,,355,120.2633177,31.48890047,0.39434873,0.450245291,0.512626176,0.292452237,0.492275596,16.53594971,3.938293457,0.120544434,0.0001,3.084564209,0.263977051,0.0001,0.201416016,35.52093506,11.7805481,28.41873169,0.120544434,0.0001,0.01449585,0.0001,0.0001,0.0001
422,31.488761,120.2634362,351,,,354,120.2630082,31.48911175,0.312363456,0.547751153,0.393692524,0.545311714,0.633213373,13.68637085,5.363464355,0.0001,0.0001,3.261566162,0.547027588,0.0001,0.0001,45.22399902,17.96264648,11.95297241,0.941467285,0.0001,1.06048584,0.0001,0.0001,0.0001
423,31.48937283,120.2626045,337,,,340,120.2625102,31.48942262,0.439134126,0.663195,0.313756132,0.211129965,0.636791322,15.45562744,4.100036621,0.005340576,4.259490967,0.203704834,0.051879883,0.0001,1.277923584,41.69845581,9.103393555,23.40393066,0.296020508,0.0001,0.144195557,0.0001,0.0001,0.0001
424,31.48943411,120.2626135,337,,,340,120.2625102,31.48942262,0.439134126,0.663195,0.313756132,0.211129965,0.636791322,15.45562744,4.100036621,0.005340576,4.259490967,0.203704834,0.051879883,0.0001,1.277923584,41.69845581,9.103393555,23.40393066,0.296020508,0.0001,0.144195557,0.0001,0.0001,0.0001
425,31.48938432,120.2627078,350,,,353,120.2626988,31.48932304,0.793242592,0.225472324,0.696070318,0.300873555,0.235821207,16.99447632,0.732421875,0.054168701,0.0001,2.063751221,0.02746582,0.0001,0.700378418,26.86920166,2.100372314,39.97268677,0.747680664,0.0001,8.602142334,0.0001,0.0001,1.135253906
426,31.48956269,120.2634088,357,,,360,120.2627168,31.4894456,0.791510669,0.1092012,0.792145025,0.083459025,0.146174308,27.31704712,3.661346436,0.215148926,0.0001,2.498626709,0.085449219,0.0001,0.0001,19.93865967,3.575134277,42.6902771,0.018310547,0.0001,0.0001,0.0001,0.0001,0.0001
427,31.48956269,120.2634088,359,3,2,362,120.2633616,31.48954874,0.765415544,0.233906917,0.613825805,0.057063851,0.200271215,24.85809326,0.723266602,0.926971436,0.0001,0.063323975,0.0001,0.0001,0.136566162,18.019104,8.097076416,43.67141724,0.205230713,0.0001,3.192138672,0.0001,0.0001,0.106811523
428,31.48956269,120.2634088,358,,,361,120.2630392,31.48949717,0.316886903,0.432688644,0.547014818,0.484634238,0.491222031,14.23721313,6.218719482,2.375030518,0.180053711,2.761077881,0.737762451,0.0001,0.000762939,42.18063354,16.23382568,13.80004883,1.24130249,0.0001,0.033569336,0.0001,0.0001,0.0001
429,31.48956269,120.2634088,202,,,205,120.2640822,31.48976187,0.135905762,0.70838398,0.324900181,0.793426345,0.832431023,8.419036865,6.009674072,0.229644775,7.601928711,5.433654785,0.285339355,0.0001,0.0001,52.3109436,14.34402466,5.365753174,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
430,31.4898205,120.2643078,202,,,205,120.2640822,31.48976187,0.135905762,0.70838398,0.324900181,0.793426345,0.832431023,8.419036865,6.009674072,0.229644775,7.601928711,5.433654785,0.285339355,0.0001,0.0001,52.3109436,14.34402466,5.365753174,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
431,31.4898205,120.2643078,306,,,309,120.2645334,31.48987913,0.186519811,0.637709528,0.491564379,0.532554047,0.70816252,5.499267578,5.639648438,0.02822876,6.78024292,0.224304199,0.057220459,0.0001,0.105285645,51.67541504,5.480957031,24.49874878,0.010681152,0.0001,0.0001,0.0001,0.0001,0.0001
432,31.48942041,120.2641408,306,,,309,120.2645334,31.48987913,0.186519811,0.637709528,0.491564379,0.532554047,0.70816252,5.499267578,5.639648438,0.02822876,6.78024292,0.224304199,0.057220459,0.0001,0.105285645,51.67541504,5.480957031,24.49874878,0.010681152,0.0001,0.0001,0.0001,0.0001,0.0001
433,31.48942041,120.2641408,364,,,367,120.2640283,31.4890961,0.659884998,0.373497921,0.659292609,0.158528155,0.373942523,8.125305176,1.215362549,0.51651001,0.605773926,5.276489258,0.537872314,0.0001,0.0001,21.73233032,17.36526489,44.23904419,0.2784729,0.0001,0.107574463,0.0001,0.0001,0.0001
434,31.48942041,120.2641408,363,2.875,1,366,120.2640741,31.48934248,0.677060974,0.379819983,0.69399878,0.124937154,0.36290617,9.998321533,1.168060303,0.412750244,0.128173828,0.820922852,0.144195557,0.0001,0.038909912,16.88613892,22.86911011,46.5385437,0.322723389,0.0001,0.672149658,0.0001,0.0001,0.0001
435,31.48942041,120.2641408,362,,,365,120.2643038,31.4896108,0.345283581,0.313296517,0.584025205,0.299176722,0.397308715,20.25604248,6.402587891,2.98614502,1.670837402,2.517700195,0.476837158,0.0001,0.049591064,35.40115356,2.848815918,26.3923645,0.350189209,0.0001,0.052642822,0.0001,0.0001,0.595092773
436,31.48910089,120.2658788,299,3.125,2,302,120.2658878,31.48931538,0.180979343,0.619847111,0.563269409,0.644073655,0.685641267,20.98388672,1.850891113,0.192260742,0.394439697,0.113677979,0.0001,0.0001,0.141143799,51.06124878,3.581237793,16.61148071,0.245666504,0.0001,4.655456543,0.0001,0.0001,0.168609619
437,31.48910089,120.2658788,366,,,369,120.2658788,31.48910089,0.589692639,0.514031586,0.386967369,0.136909251,0.433933135,13.11798096,0.833129883,9.583282471,0.477600098,2.123260498,0.299072266,0.047302246,0.068664551,20.2583313,16.41540527,35.53771973,0.147247314,0.0001,1.091003418,0.0001,0.0001,0.0001
438,31.48930457,120.2667911,299,3.125,2,302,120.2658878,31.48931538,0.180979343,0.619847111,0.563269409,0.644073655,0.685641267,20.98388672,1.850891113,0.192260742,0.394439697,0.113677979,0.0001,0.0001,0.141143799,51.06124878,3.581237793,16.61148071,0.245666504,0.0001,4.655456543,0.0001,0.0001,0.168609619
439,31.48930457,120.2667911,368,,,371,120.2662422,31.48931114,0.727078091,0.038900678,0.87933955,0.094959779,0.06146143,26.82647705,6.838989258,7.807922363,0.0001,3.963470459,1.936340332,0.0001,1.35269165,6.198120117,1.296234131,42.51480103,0.393676758,0.0001,0.032043457,0.0001,0.0001,0.588226318
440,31.48930457,120.2667911,370,,,373,120.266951,31.48930266,0.185257749,0.610070571,0.247232613,0.480863499,0.765493141,13.21334839,8.804321289,1.039123535,4.573822021,0.408172607,0.152587891,0.0001,0.0001,63.25912476,1.293182373,7.097625732,0.158691406,0.0001,0.0001,0.0001,0.0001,0.0001
441,31.48930457,120.2667911,369,3.7075,2,372,120.2665966,31.4893069,0.39970977,0.256216472,0.758821967,0.18438914,0.258425912,19.91424561,6.523132324,12.87994385,0.373077393,2.900695801,0.0001,0.0001,0.0001,22.7394104,4.433441162,29.95376587,0.18157959,0.0001,0.100708008,0.0001,0.0001,0.0001
442,31.48930457,120.2667911,373,3.46,2,376,120.2674458,31.48909664,0.531681151,0.280452161,0.610168662,0.157396933,0.305450373,23.94943237,3.979492188,0.896453857,0.387573242,2.012634277,0.103759766,0.0001,0.0001,28.23944092,2.782440186,33.84857178,0.823974609,0.0001,2.976226807,0.0001,0.0001,0.0001
443,31.48930457,120.2667911,372,,,375,120.2673798,31.48926053,0.622528836,0.307350877,0.538006644,0.169808949,0.354999218,23.28109741,1.455688477,2.044677734,0.025177002,0.863647461,0.0001,0.0001,0.008392334,31.79168701,6.605529785,32.17468262,0.0001,0.0001,1.749420166,0.0001,0.0001,0.0001
444,31.48930457,120.2667911,371,,,374,120.2673054,31.48929842,0.527006814,0.306530224,0.538235479,0.270927602,0.299202003,13.03710938,4.479217529,2.55355835,0.373840332,15.72341919,0.358581543,0.0001,0.254058838,26.93557739,0.149536133,32.35778809,0.775909424,0.0001,0.09765625,0.0001,0.0001,0.0001
445,31.48910089,120.2657172,295,,,298,120.2657261,31.48932304,0.23829031,0.285128929,0.653213671,0.211035696,0.360235748,23.47106934,1.530456543,6.792449951,0.231933594,0.077056885,0.096130371,0.0001,0.601196289,30.15975952,3.950500488,29.97665405,0.017547607,0.0001,2.502441406,0.029754639,0.506591797,0.0001
446,31.48910089,120.2657172,375,,,378,120.2657172,31.48910089,0.629419113,0.105061254,0.918933069,0.164561337,0.14525635,17.67730713,4.096984863,6.477355957,0.891876221,11.91711426,0.289916992,0.0001,1.477050781,10.28594971,0.395965576,46.00143433,0.093841553,0.0001,0.395202637,0.0001,0.0001,0.0001
447,31.48931921,120.265807,295,,,298,120.2657261,31.48932304,0.23829031,0.285128929,0.653213671,0.211035696,0.360235748,23.47106934,1.530456543,6.792449951,0.231933594,0.077056885,0.096130371,0.0001,0.601196289,30.15975952,3.950500488,29.97665405,0.017547607,0.0001,2.502441406,0.029754639,0.506591797,0.0001
448,31.49014007,120.2706986,324,,,327,120.2699986,31.48971865,0.639176079,0.36308171,0.752393268,0.157774007,0.338329943,18.04275513,5.296325684,0.373077393,0.668334961,0.212860107,0.000762939,0.0001,0.0001,24.2980957,8.85925293,42.23556519,0.012969971,0.0001,0.0001,0.0001,0.0001,0.0001
449,31.49014007,120.2706986,377,,,380,120.2702819,31.48997931,0.529922264,0.542503019,0.201434396,0.172951232,0.489062745,16.47567749,1.776885986,8.444976807,0.377655029,0.148773193,0.335693359,0.0001,0.059509277,37.70980835,5.834197998,26.79443359,0.053405762,0.0001,1.988983154,0.0001,0.0001,0.0001
450,31.49014007,120.2706986,378,,,381,120.2705006,31.49006367,0.24620446,0.550541387,0.523782993,0.507698592,0.620925259,9.108734131,6.924438477,1.706695557,2.404022217,2.353668213,0.123596191,0.0001,0.0001,45.38040161,11.45477295,20.49179077,0.051879883,0.0001,0.0001,0.0001,0.0001,0.0001
451,31.49014007,120.2706986,328,,,331,120.2714563,31.48988277,0.604543356,0.371618795,0.67511048,0.181435395,0.415709592,8.127593994,0.611114502,4.010772705,0.012969971,0.0001,0.077056885,0.0001,0.0001,24.243927,20.6993103,41.72821045,0.489044189,0.0001,0.0001,0.0001,0.0001,0.0001
452,31.49014007,120.2706986,380,,,383,120.2710992,31.4901197,0.220198319,0.701401307,0.155535582,0.611676722,0.762248996,13.71383667,12.26119995,0.287628174,0.192260742,2.822113037,0.0001,0.0001,0.0001,53.66516113,8.457946777,7.125854492,0.80871582,0.0001,0.263977051,0.0001,0.0001,0.401306152
453,31.49014007,120.2706986,379,3.875,2,382,120.2707193,31.49014802,0.233706754,0.695556878,0.156570856,0.531171443,0.749689668,13.40713501,12.16049194,1.358032227,1.142120361,3.392791748,0.479888916,0.0001,0.12512207,52.42004395,6.237030029,7.527160645,1.366424561,0.0001,0.383758545,0.0001,0.0001,0.0001
454,31.48939062,120.2698701,324,,,327,120.2699986,31.48971865,0.639176079,0.36308171,0.752393268,0.157774007,0.338329943,18.04275513,5.296325684,0.373077393,0.668334961,0.212860107,0.000762939,0.0001,0.0001,24.2980957,8.85925293,42.23556519,0.012969971,0.0001,0.0001,0.0001,0.0001,0.0001
455,31.48939062,120.2698701,382,,,385,120.2698701,31.48939062,0.385511487,0.452753618,0.423917759,0.432126697,0.487863141,17.43164063,5.579376221,1.209259033,0.565338135,1.086425781,0.406646729,0.0001,0.029754639,41.62750244,8.351898193,20.98693848,1.580047607,0.0001,0.332641602,0.0001,0.0001,0.812530518
456,31.48964356,120.2720897,384,,,387,120.2716537,31.48963015,0.238701971,0.582894932,0.424604946,0.712261187,0.683116883,9.657287598,6.806182861,0.505828857,1.885223389,7.25402832,0.129699707,0.0001,0.0001,54.82711792,6.697845459,11.63101196,0.08392334,0.0001,0.016021729,0.0001,0.0001,0.505828857
457,31.48964356,120.2720897,332,,,335,120.2725257,31.48965698,0.240729495,0.880154242,0.073277991,0.613844897,0.913013092,12.80593872,1.870727539,0.0001,4.772186279,0.273132324,0.168609619,0.0001,0.0001,58.54721069,5.058288574,6.304168701,0.003814697,0.0001,10.19592285,0.0001,0.0001,0.0001
458,31.48914469,120.271758,384,,,387,120.2716537,31.48963015,0.238701971,0.582894932,0.424604946,0.712261187,0.683116883,9.657287598,6.806182861,0.505828857,1.885223389,7.25402832,0.129699707,0.0001,0.0001,54.82711792,6.697845459,11.63101196,0.08392334,0.0001,0.016021729,0.0001,0.0001,0.505828857
459,31.48914469,120.271758,387,,,391,120.2717261,31.48885253,0.716617121,0.503955616,0.501994898,0.182095274,0.772680332,10.85891724,2.110290527,0.096893311,0.128173828,0.045013428,0.061035156,0.0001,0.437164307,35.49346924,4.893493652,45.29190063,0.022125244,0.0001,0.561523438,0.0001,0.0001,0.0001
460,31.48914469,120.271758,386,,,390,120.2717808,31.4890388,0.237867525,0.717061093,0.205035818,0.668803419,0.81452042,7.440948486,1.245117188,0.024414063,3.425598145,7.984161377,0.0001,0.0001,0.0001,65.16952515,5.688476563,9.019470215,0.0001,0.0001,0.0001,0.0001,0.0001,0.002288818
461,31.48914469,120.271758,385,,,389,120.2717172,31.48933447,0.240224917,0.613640932,0.432949361,0.648315737,0.738872373,7.043457031,3.559112549,0.082397461,3.2081604,14.93301392,0.025939941,0.0001,0.0001,46.96502686,8.924865723,14.85671997,0.105285645,0.0001,0.0001,0.0001,0.0001,0.296020508
462,31.48975646,120.271555,328,,,331,120.2714563,31.48988277,0.604543356,0.371618795,0.67511048,0.181435395,0.415709592,8.127593994,0.611114502,4.010772705,0.012969971,0.0001,0.077056885,0.0001,0.0001,24.243927,20.6993103,41.72821045,0.489044189,0.0001,0.0001,0.0001,0.0001,0.0001
463,31.48916592,120.2725252,332,,,335,120.2725257,31.48965698,0.240729495,0.880154242,0.073277991,0.613844897,0.913013092,12.80593872,1.870727539,0.0001,4.772186279,0.273132324,0.168609619,0.0001,0.0001,58.54721069,5.058288574,6.304168701,0.003814697,0.0001,10.19592285,0.0001,0.0001,0.0001
464,31.48916592,120.2725252,390,,,394,120.272525,31.48900223,0.207945879,0.739359893,0.351455875,0.55838361,0.787753612,6.619262695,1.668548584,1.424407959,9.836578369,0.140380859,0.0001,0.0001,0.065612793,66.68777466,0.379180908,13.08135986,0.096893311,0.0001,0.0001,0.0001,0.0001,0.0001
465,31.48916592,120.2725252,389,4.4575,3,393,120.2725254,31.48932961,0.190704176,0.702114766,0.364397195,0.489630468,0.782621395,6.761169434,3.502655029,1.808929443,7.222747803,0.0001,0.003814697,0.0001,0.0001,64.32876587,2.35748291,14.00604248,0.008392334,0.0001,0.0001,0.0001,0.0001,0.0001
